"month","day","carrier","origin","orstate","dest","deststate","depart","delay","duration","distance"
"6","2","YX","DCA","VA","MCI","MO",1020,0,136,949
"6","5","AA","DCA","VA","BOS","MA",1195,0,58,399
"4","3","OH","DCA","VA","CHA","TN",1176,0,77,523
"4","2","DL","DCA","VA","ATL","GA",993,0,79,547
"5","3","YX","DCA","VA","ORD","IL",387,0,114,612
"4","2","OH","DCA","VA","ORF","VA",884,0,27,142
"8","7","YX","DCA","VA","LGA","NY",1075,0,41,214
"6","1","YX","DCA","VA","SYR","NY",1321,0,48,298
"8","1","YX","DCA","VA","MSY","LA",511,0,124,969
"7","3","OH","DCA","VA","BTV","VT",1160,1,66,437
"4","5","OH","DCA","VA","ORF","VA",888,0,32,142
"5","6","YX","DCA","VA","ILM","NC",903,0,56,319
"6","5","YX","DCA","VA","MEM","TN",1356,1,117,762
"6","2","AA","DCA","VA","LGA","NY",593,0,36,214
"7","7","YX","DCA","VA","CAE","SC",824,0,64,408
"5","7","AA","DCA","VA","CLT","NC",639,0,60,331
"5","6","B6","DCA","VA","FLL","FL",413,0,119,899
"4","7","WN","DCA","VA","MCO","FL",1159,1,107,759
"5","7","OH","DCA","VA","ECP","FL",497,0,116,769
"6","1","B6","DCA","VA","MCO","FL",965,0,128,759
"8","1","WN","DCA","VA","TPA","FL",414,0,106,814
"6","3","YX","DCA","VA","MSP","MN",610,0,135,931
"8","7","OH","DCA","VA","DAY","OH",1070,0,57,391
"6","2","AA","DCA","VA","ORD","IL",429,0,93,612
"8","3","WN","DCA","VA","OMA","NE",810,0,136,1012
"4","3","YX","DCA","VA","ORD","IL",897,1,120,612
"7","5","OH","DCA","VA","STL","MO",514,0,110,719
"6","3","F9","DCA","VA","DEN","CO",416,0,186,1476
"4","2","DL","DCA","VA","LAX","CA",1050,0,312,2311
"6","7","B6","DCA","VA","FLL","FL",661,0,122,899
"8","1","DL","DCA","VA","ATL","GA",898,0,73,547
"8","6","AA","DCA","VA","CLT","NC",1045,1,59,331
"8","2","AS","DCA","VA","SEA","WA",486,0,315,2329
"8","1","YX","DCA","VA","CMH","OH",595,0,48,323
"6","7","YX","DCA","VA","MYR","SC",509,0,61,372
"5","6","OH","DCA","VA","ALB","NY",628,0,60,318
"6","2","YX","DCA","VA","PIT","PA",914,0,37,204
"6","2","YX","DCA","VA","BUF","NY",1319,0,56,296
"8","7","WN","DCA","VA","DAL","TX",1084,1,160,1184
"7","4","AA","DCA","VA","LGA","NY",847,0,65,214
"7","7","OH","DCA","VA","MSY","LA",840,0,132,969
"8","7","AA","DCA","VA","CLT","NC",507,0,59,331
"4","6","AS","DCA","VA","LAX","CA",543,0,298,2311
"8","6","B6","DCA","VA","BOS","MA",1011,0,60,399
"5","3","YX","DCA","VA","PIT","PA",1252,0,35,204
"4","2","YX","DCA","VA","PNS","FL",846,0,118,816
"4","7","YX","DCA","VA","ROC","NY",1282,0,51,296
"6","2","OH","DCA","VA","MYR","SC",1058,0,61,372
"6","1","YX","DCA","VA","ROC","NY",1355,0,46,296
"7","1","UA","DCA","VA","DEN","CO",1044,1,186,1476
"6","7","YV","DCA","VA","IAH","TX",504,1,159,1208
"7","5","OH","DCA","VA","ECP","FL",822,0,102,769
"4","6","YX","DCA","VA","TPA","FL",833,1,138,814
"7","6","YX","DCA","VA","BGR","ME",914,0,66,590
"6","2","OH","DCA","VA","VPS","FL",516,0,123,789
"7","6","YX","DCA","VA","VPS","FL",520,0,107,789
"7","1","YX","DCA","VA","BGR","ME",1404,1,81,590
"6","4","YX","DCA","VA","RDU","NC",622,1,44,227
"8","5","DL","DCA","VA","ATL","GA",1144,1,80,547
"8","3","WN","DCA","VA","ATL","GA",957,0,76,547
"7","5","YX","DCA","VA","PHL","PA",995,0,36,119
"7","3","DL","DCA","VA","ATL","GA",362,0,78,547
"7","5","YX","DCA","VA","MEM","TN",578,1,106,762
"4","2","WN","DCA","VA","STL","MO",985,0,111,719
"6","1","OH","DCA","VA","DAY","OH",1433,1,60,391
"5","4","YX","DCA","VA","PBI","FL",897,0,140,857
"8","4","AA","DCA","VA","LGA","NY",594,0,40,214
"4","6","YX","DCA","VA","JFK","NY",649,1,46,213
"5","3","YX","DCA","VA","ORD","IL",685,0,100,612
"7","1","OH","DCA","VA","LAN","MI",938,1,79,479
"7","1","B6","DCA","VA","BOS","MA",558,0,68,399
"6","4","MQ","DCA","VA","CMH","OH",909,1,51,323
"8","6","UA","DCA","VA","ORD","IL",405,0,99,612
"8","1","OH","DCA","VA","OKC","OK",1219,1,165,1158
"6","2","AS","DCA","VA","PDX","OR",1137,0,306,2350
"6","1","OH","DCA","VA","ECP","FL",841,1,110,769
"7","6","YX","DCA","VA","MVY","MA",657,0,59,383
"8","7","YX","DCA","VA","PHL","PA",994,0,30,119
"5","5","WN","DCA","VA","BNA","TN",358,0,84,562
"6","5","YX","DCA","VA","LGA","NY",511,1,42,214
"6","3","OH","DCA","VA","AVL","NC",833,0,58,384
"7","3","WN","DCA","VA","ATL","GA",359,0,79,547
"4","1","OH","DCA","VA","SAV","GA",550,0,89,519
"7","2","OH","DCA","VA","DAY","OH",1317,0,62,391
"7","5","YV","DCA","VA","IAH","TX",772,0,157,1208
"6","1","AA","DCA","VA","MCO","FL",1068,1,113,759
"4","4","WN","DCA","VA","AUS","TX",1079,1,203,1315
"5","3","AA","DCA","VA","CLT","NC",397,0,60,331
"5","7","OH","DCA","VA","BGR","ME",597,0,85,590
"6","4","YX","DCA","VA","BGR","ME",1371,1,80,590
"7","5","AA","DCA","VA","LGA","NY",711,0,38,214
"4","6","AA","DCA","VA","RSW","FL",881,0,129,892
"8","7","OH","DCA","VA","PNS","FL",1171,0,104,816
"5","7","WN","DCA","VA","TPA","FL",455,1,117,814
"5","1","AA","DCA","VA","RSW","FL",833,0,120,892
"8","1","OH","DCA","VA","DAY","OH",1335,0,60,391
"5","4","OH","DCA","VA","LAN","MI",900,0,76,479
"5","7","OH","DCA","VA","CHA","TN",1177,0,75,523
"6","5","OH","DCA","VA","STL","MO",853,1,104,719
"7","4","WN","DCA","VA","BNA","TN",834,0,82,562
"8","5","OH","DCA","VA","PVD","RI",592,0,61,356
"4","4","YX","DCA","VA","PNS","FL",1242,0,123,816
"8","6","YX","DCA","VA","CVG","KY",899,0,67,411
"7","1","DL","DCA","VA","ATL","GA",423,0,81,547
"6","3","F9","DCA","VA","DEN","CO",417,0,194,1476
"8","7","YX","DCA","VA","DSM","IA",1364,1,122,897
"4","3","YX","DCA","VA","LGA","NY",1175,0,36,214
"6","2","AA","DCA","VA","BOS","MA",596,0,53,399
"5","7","OH","DCA","VA","TLH","FL",1185,0,99,716
"4","4","AA","DCA","VA","LGA","NY",654,0,45,214
"5","1","YX","DCA","VA","BUF","NY",1292,0,53,296
"8","7","UA","DCA","VA","ORD","IL",1155,1,102,612
"8","3","YX","DCA","VA","STL","MO",561,0,103,719
"8","7","OH","DCA","VA","PHL","PA",1057,1,30,119
"7","4","YV","DCA","VA","IAH","TX",993,0,162,1208
"7","2","WN","DCA","VA","DAL","TX",366,0,154,1184
"8","4","AA","DCA","VA","MIA","FL",1034,0,130,919
"5","4","YX","DCA","VA","GRR","MI",594,0,85,524
"8","2","DL","DCA","VA","DTW","MI",1112,0,62,405
"7","1","OH","DCA","VA","ORF","VA",1275,1,29,142
"4","2","AA","DCA","VA","CLT","NC",500,0,59,331
"5","1","AA","DCA","VA","MIA","FL",415,0,144,919
"7","5","YX","DCA","VA","JFK","NY",709,0,44,213
"4","6","OH","DCA","VA","PVD","RI",861,0,57,356
"8","6","AA","DCA","VA","ORD","IL",876,0,87,612
"5","1","B6","DCA","VA","BOS","MA",563,0,56,399
"8","2","AS","DCA","VA","SFO","CA",1063,0,316,2442
"8","2","DL","DCA","VA","DTW","MI",364,0,66,405
"8","3","AA","DCA","VA","MIA","FL",1244,1,123,919
"8","6","YX","DCA","VA","SAV","GA",834,0,94,519
"4","2","AA","DCA","VA","MIA","FL",1048,0,127,919
"4","6","YX","DCA","VA","ORD","IL",1026,0,94,612
"8","2","AA","DCA","VA","TPA","FL",658,0,120,814
"8","2","YX","DCA","VA","PIT","PA",1120,1,39,204
"5","7","OH","DCA","VA","RDU","NC",893,0,41,227
"4","3","DL","DCA","VA","ATL","GA",1184,0,93,547
"7","5","YV","DCA","VA","IAH","TX",895,0,182,1208
"8","7","YX","DCA","VA","BOS","MA",1076,0,61,399
"5","2","B6","DCA","VA","SJU","PR",474,0,185,1554
"6","3","YX","DCA","VA","LGA","NY",550,0,42,214
"6","1","YX","DCA","VA","ORD","IL",380,0,100,612
"6","2","YX","DCA","VA","GRR","MI",1318,0,79,524
"8","2","OH","DCA","VA","IND","IN",726,0,78,500
"4","6","AA","DCA","VA","CLT","NC",824,0,66,331
"8","7","9E","DCA","VA","CVG","KY",660,0,61,411
"7","2","YX","DCA","VA","GRR","MI",1325,0,74,524
"5","2","AA","DCA","VA","BOS","MA",598,0,70,399
"4","6","WN","DCA","VA","DAL","TX",608,0,174,1184
"8","6","YX","DCA","VA","LGA","NY",896,0,43,214
"8","7","AA","DCA","VA","DFW","TX",506,1,154,1192
"6","2","YX","DCA","VA","BNA","TN",921,0,89,562
"5","3","WN","DCA","VA","OMA","NE",813,0,149,1012
"8","7","YX","DCA","VA","JFK","NY",971,1,45,213
"4","1","OH","DCA","VA","MCI","MO",829,0,137,949
"8","4","YX","DCA","VA","PIT","PA",1313,1,55,204
"8","6","YX","DCA","VA","CLE","OH",1079,0,56,310
"6","5","YX","DCA","VA","JFK","NY",623,0,49,213
"7","1","YX","DCA","VA","CLE","OH",951,0,56,310
"5","2","YX","DCA","VA","JAX","FL",897,0,93,634
"5","2","MQ","DCA","VA","CVG","KY",604,0,64,411
"6","4","DL","DCA","VA","ATL","GA",358,0,74,547
"5","1","OH","DCA","VA","BDL","CT",1277,0,58,313
"8","1","YX","DCA","VA","LGA","NY",1094,1,65,214
"4","5","MQ","DCA","VA","BNA","TN",861,0,86,562
"4","3","AA","DCA","VA","CLT","NC",823,0,54,331
"6","5","OH","DCA","VA","CRW","WV",1410,1,42,249
"7","6","DL","DCA","VA","MSP","MN",455,0,129,931
"5","7","AA","DCA","VA","DFW","TX",763,1,171,1192
"6","5","YX","DCA","VA","LGA","NY",1059,0,42,214
"7","3","YX","DCA","VA","DSM","IA",903,0,131,897
"6","2","AA","DCA","VA","JFK","NY",898,0,51,213
"6","2","MQ","DCA","VA","XNA","AR",1163,0,143,963
"5","3","OH","DCA","VA","ECP","FL",827,0,119,769
"8","5","YX","DCA","VA","BDL","CT",897,0,63,313
"6","7","YX","DCA","VA","CAE","SC",1176,0,62,408
"4","5","AA","DCA","VA","CLT","NC",1065,1,65,331
"8","7","AA","DCA","VA","DFW","TX",1160,0,151,1192
"6","5","OH","DCA","VA","MHT","NH",678,1,68,406
"4","5","WN","DCA","VA","AUS","TX",1068,0,198,1315
"5","2","OH","DCA","VA","SYR","NY",1291,0,52,298
"5","7","UA","DCA","VA","DEN","CO",983,0,216,1476
"7","1","YX","DCA","VA","BGR","ME",1330,0,81,590
"6","6","AA","DCA","VA","PBI","FL",503,0,128,857
"5","5","OH","DCA","VA","BGR","ME",828,0,79,590
"7","1","YV","DCA","VA","IAH","TX",941,1,179,1208
"8","3","OH","DCA","VA","HPN","NY",601,0,56,234
"8","4","WN","DCA","VA","STL","MO",1124,1,101,719
"8","4","OH","DCA","VA","JAX","FL",504,0,92,634
"4","1","AA","DCA","VA","DFW","TX",927,0,182,1192
"4","5","YX","DCA","VA","CLT","NC",717,0,65,331
"4","7","AA","DCA","VA","BOS","MA",444,0,63,399
"5","5","AA","DCA","VA","MCO","FL",505,0,110,759
"4","5","YX","DCA","VA","SDF","KY",1244,0,85,474
"8","5","YX","DCA","VA","ATL","GA",734,0,78,547
"5","5","YX","DCA","VA","CLE","OH",1282,0,51,310
"5","4","OH","DCA","VA","PVD","RI",949,0,65,356
"5","4","B6","DCA","VA","BOS","MA",918,0,64,399
"7","5","AA","DCA","VA","CLT","NC",646,0,60,331
"6","5","DL","DCA","VA","MSP","MN",458,0,132,931
"8","1","DL","DCA","VA","SLC","UT",1272,1,240,1851
"6","2","DL","DCA","VA","ATL","GA",903,0,84,547
"6","5","OH","DCA","VA","GSO","NC",938,1,48,248
"8","1","YX","DCA","VA","STL","MO",565,0,111,719
"4","3","OH","DCA","VA","DAY","OH",1280,1,71,391
"6","1","OH","DCA","VA","TYS","TN",1186,0,67,437
"6","3","YX","DCA","VA","MVY","MA",653,0,54,383
"5","7","DL","DCA","VA","MSP","MN",438,0,126,931
"8","1","MQ","DCA","VA","CVG","KY",600,0,68,411
"4","1","AA","DCA","VA","MIA","FL",932,0,121,919
"8","7","YX","DCA","VA","LGA","NY",1135,1,39,214
"6","3","YX","DCA","VA","EWR","NJ",445,0,42,199
"4","1","OH","DCA","VA","PWM","ME",601,0,74,482
"6","1","YX","DCA","VA","ORD","IL",1056,0,106,612
"7","5","WN","DCA","VA","BNA","TN",625,0,86,562
"5","3","OH","DCA","VA","VPS","FL",509,0,125,789
"7","5","OH","DCA","VA","HPN","NY",1016,0,52,234
"6","3","OH","DCA","VA","CHA","TN",1180,1,82,523
"8","6","AA","DCA","VA","LAX","CA",587,1,282,2311
"4","1","OH","DCA","VA","OKC","OK",1190,0,163,1158
"4","6","OH","DCA","VA","PWM","ME",600,0,78,482
"5","7","AA","DCA","VA","LAS","NV",528,0,272,2089
"5","1","OH","DCA","VA","PWM","ME",1277,0,71,482
"5","5","OH","DCA","VA","CHA","TN",1183,0,72,523
"4","7","YX","DCA","VA","VPS","FL",913,0,111,789
"6","1","DL","DCA","VA","ATL","GA",1078,1,79,547
"4","2","OH","DCA","VA","ALB","NY",624,0,62,318
"5","2","AA","DCA","VA","PHX","AZ",494,0,272,1979
"6","6","AA","DCA","VA","JFK","NY",895,0,50,213
"5","3","AA","DCA","VA","CLT","NC",1047,0,66,331
"7","7","AA","DCA","VA","DFW","TX",418,0,174,1192
"7","2","YX","DCA","VA","JFK","NY",1017,1,49,213
"4","4","B6","DCA","VA","BOS","MA",569,0,63,399
"4","5","OH","DCA","VA","CAK","OH",1177,0,56,274
"4","2","YX","DCA","VA","PIT","PA",1182,0,41,204
"4","4","B6","DCA","VA","BOS","MA",470,0,55,399
"4","6","WN","DCA","VA","BNA","TN",359,0,80,562
"7","1","YX","DCA","VA","JFK","NY",1391,1,41,213
"5","2","YX","DCA","VA","BDL","CT",1281,0,49,313
"6","4","YX","DCA","VA","JFK","NY",1279,1,49,213
"7","3","AA","DCA","VA","DFW","TX",1013,0,159,1192
"5","5","OH","DCA","VA","STL","MO",1165,0,107,719
"7","2","YX","DCA","VA","DSM","IA",1385,1,123,897
"8","3","OH","DCA","VA","PVD","RI",592,0,52,356
"4","4","WN","DCA","VA","MCO","FL",509,0,110,759
"6","6","YX","DCA","VA","BNA","TN",539,0,80,562
"5","4","AA","DCA","VA","LGA","NY",410,0,39,214
"5","1","OH","DCA","VA","AGS","GA",576,0,77,468
"5","7","AA","DCA","VA","DFW","TX",641,0,172,1192
"8","4","9E","DCA","VA","CVG","KY",665,0,66,411
"4","1","OH","DCA","VA","DSM","IA",944,0,132,897
"4","5","YX","DCA","VA","CMH","OH",1210,0,55,323
"7","2","AA","DCA","VA","BOS","MA",594,0,63,399
"7","7","DL","DCA","VA","MSP","MN",444,0,137,931
"4","7","WN","DCA","VA","FLL","FL",650,0,129,899
"8","1","YV","DCA","VA","IAH","TX",840,1,162,1208
"5","1","B6","DCA","VA","BOS","MA",562,0,67,399
"7","7","OH","DCA","VA","PNS","FL",1181,0,107,816
"5","5","YV","DCA","VA","IAH","TX",508,1,218,1208
"7","1","YX","DCA","VA","SRQ","FL",534,1,122,851
"4","7","OH","DCA","VA","PWM","ME",617,0,76,482
"8","2","MQ","DCA","VA","CMH","OH",1238,0,54,323
"7","1","AA","DCA","VA","DFW","TX",1075,1,164,1192
"7","7","YX","DCA","VA","ILM","NC",511,0,56,319
"6","2","OH","DCA","VA","DAY","OH",1316,0,59,391
"6","5","AA","DCA","VA","ORD","IL",462,1,192,612
"5","4","YX","DCA","VA","ROC","NY",1321,1,50,296
"8","3","OH","DCA","VA","TYS","TN",512,0,63,437
"6","2","DL","DCA","VA","ATL","GA",493,0,77,547
"6","2","YX","DCA","VA","ATL","GA",913,0,88,547
"4","5","YX","DCA","VA","ORD","IL",1029,0,104,612
"4","3","DL","DCA","VA","LAX","CA",1097,1,312,2311
"6","6","YX","DCA","VA","BGR","ME",591,0,82,590
"5","5","YX","DCA","VA","MHT","NH",1302,0,67,406
"8","3","AA","DCA","VA","MIA","FL",1354,1,145,919
"8","5","AA","DCA","VA","MIA","FL",1081,1,151,919
"7","2","OH","DCA","VA","MGM","AL",1238,0,101,693
"4","3","YX","DCA","VA","JAX","FL",903,0,94,634
"7","6","DL","DCA","VA","ATL","GA",361,0,74,547
"6","2","YX","DCA","VA","PHL","PA",991,0,35,119
"5","5","WN","DCA","VA","AUS","TX",1070,0,182,1315
"5","3","F9","DCA","VA","DEN","CO",1061,0,194,1476
"5","7","YX","DCA","VA","PNS","FL",515,1,128,816
"7","1","B6","DCA","VA","BOS","MA",430,0,61,399
"7","1","OH","DCA","VA","VPS","FL",516,0,107,789
"8","2","YX","DCA","VA","IND","IN",907,0,72,500
"5","1","OH","DCA","VA","JAN","MS",1168,0,132,860
"6","4","MQ","DCA","VA","CVG","KY",612,0,73,411
"7","4","YX","DCA","VA","GSP","SC",797,1,66,396
"8","5","DL","DCA","VA","DTW","MI",1377,1,64,405
"4","2","AA","DCA","VA","DFW","TX",417,0,171,1192
"6","3","MQ","DCA","VA","MYR","SC",823,0,59,372
"6","2","AA","DCA","VA","BOS","MA",1337,0,56,399
"4","4","WN","DCA","VA","MDW","IL",993,0,85,601
"8","3","YX","DCA","VA","BHM","AL",846,0,89,653
"5","6","DL","DCA","VA","MSP","MN",447,0,132,931
"4","2","AA","DCA","VA","MIA","FL",494,0,138,919
"5","2","AA","DCA","VA","MIA","FL",1051,0,124,919
"5","7","YX","DCA","VA","PIT","PA",1258,0,36,204
"7","2","AA","DCA","VA","PHX","AZ",481,0,238,1979
"8","4","YX","DCA","VA","RDU","NC",1041,0,48,227
"5","1","OH","DCA","VA","PHL","PA",399,0,35,119
"5","2","WN","DCA","VA","ATL","GA",423,1,98,547
"7","1","YX","DCA","VA","BNA","TN",514,0,91,562
"8","4","MQ","DCA","VA","PWM","ME",608,0,71,482
"5","6","OH","DCA","VA","JAX","FL",551,1,100,634
"8","4","OH","DCA","VA","HPN","NY",1121,1,53,234
"6","5","AA","DCA","VA","RSW","FL",1050,0,141,892
"7","6","AA","DCA","VA","SRQ","FL",601,1,112,851
"4","6","UA","DCA","VA","DEN","CO",977,0,192,1476
"7","6","DL","DCA","VA","DTW","MI",363,0,64,405
"7","5","B6","DCA","VA","ACK","MA",695,0,62,405
"7","6","AA","DCA","VA","DFW","TX",912,0,157,1192
"4","5","OH","DCA","VA","ALB","NY",1294,0,53,318
"5","1","OH","DCA","VA","BGR","ME",835,0,84,590
"5","3","AA","DCA","VA","BOS","MA",745,0,63,399
"6","7","YX","DCA","VA","CLT","NC",1214,0,55,331
"5","5","YX","DCA","VA","RSW","FL",906,1,129,892
"7","2","AA","DCA","VA","CLT","NC",638,0,54,331
"6","2","AA","DCA","VA","MIA","FL",1036,1,167,919
"5","1","OH","DCA","VA","PHL","PA",764,0,37,119
"5","6","OH","DCA","VA","MYR","SC",594,0,64,372
"8","5","OH","DCA","VA","ALB","NY",592,0,55,318
"5","5","OH","DCA","VA","CRW","WV",1209,1,45,249
"5","1","OH","DCA","VA","PNS","FL",1162,0,115,816
"4","4","B6","DCA","VA","FLL","FL",1019,0,130,899
"7","5","YX","DCA","VA","EYW","FL",833,0,142,1023
"8","2","B6","DCA","VA","BOS","MA",924,0,67,399
"7","2","AA","DCA","VA","ORD","IL",580,0,88,612
"5","2","AA","DCA","VA","PHX","AZ",966,0,295,1979
"4","3","AA","DCA","VA","BOS","MA",1255,0,65,399
"5","6","OH","DCA","VA","ORF","VA",908,0,31,142
"7","1","OH","DCA","VA","ALB","NY",593,0,54,318
"5","5","OH","DCA","VA","CHS","SC",1012,0,75,444
"8","7","YX","DCA","VA","DSM","IA",1334,0,124,897
"8","5","YX","DCA","VA","LGA","NY",1355,1,59,214
"5","1","AA","DCA","VA","BOS","MA",784,1,65,399
"4","5","YX","DCA","VA","STL","MO",825,0,118,719
"8","1","DL","DCA","VA","MSP","MN",1088,1,132,931
"7","3","AA","DCA","VA","PHX","AZ",967,0,238,1979
"4","1","OH","DCA","VA","PWM","ME",1283,0,74,482
"6","5","YX","DCA","VA","RDU","NC",514,0,41,227
"4","1","OH","DCA","VA","DAY","OH",1278,0,63,391
"5","7","OH","DCA","VA","BNA","TN",507,0,87,562
"6","3","OH","DCA","VA","ORF","VA",719,1,33,142
"8","2","YX","DCA","VA","ACK","MA",616,0,66,405
"6","5","AA","DCA","VA","ORD","IL",884,0,90,612
"4","4","DL","DCA","VA","ATL","GA",354,0,74,547
"8","1","YX","DCA","VA","ROC","NY",905,0,47,296
"6","4","B6","DCA","VA","FLL","FL",417,1,151,899
"6","6","AA","DCA","VA","BOS","MA",974,0,63,399
"6","2","YX","DCA","VA","MVY","MA",690,1,61,383
"6","1","DL","DCA","VA","DTW","MI",589,0,66,405
"5","5","B6","DCA","VA","MCO","FL",415,0,122,759
"5","4","DL","DCA","VA","ATL","GA",877,0,87,547
"4","3","YX","DCA","VA","CHS","SC",915,0,67,444
"6","4","DL","DCA","VA","SLC","UT",1055,1,262,1851
"4","5","WN","DCA","VA","PVD","RI",1145,0,57,356
"8","3","B6","DCA","VA","FLL","FL",404,0,129,899
"4","1","WN","DCA","VA","OMA","NE",810,0,148,1012
"4","7","OH","DCA","VA","ECP","FL",828,0,113,769
"5","1","AA","DCA","VA","CLT","NC",640,0,63,331
"6","1","DL","DCA","VA","ATL","GA",421,0,86,547
"5","4","OH","DCA","VA","PVD","RI",946,0,57,356
"6","1","DL","DCA","VA","ATL","GA",359,0,81,547
"4","5","AA","DCA","VA","LGA","NY",653,0,44,214
"7","5","OH","DCA","VA","ORF","VA",614,0,27,142
"6","3","DL","DCA","VA","ATL","GA",357,0,84,547
"6","5","9E","DCA","VA","CVG","KY",667,0,82,411
"7","3","OH","DCA","VA","MYR","SC",1059,0,56,372
"7","2","OH","DCA","VA","ECP","FL",855,1,105,769
"4","5","YX","DCA","VA","SYR","NY",1277,0,53,298
"7","3","OH","DCA","VA","ILM","NC",827,1,78,319
"8","6","AA","DCA","VA","LGA","NY",1011,1,44,214
"6","7","AA","DCA","VA","BOS","MA",1314,0,61,399
"4","3","WN","DCA","VA","RSW","FL",652,0,133,892
"4","5","WN","DCA","VA","MCO","FL",509,0,108,759
"6","5","YX","DCA","VA","MVY","MA",654,0,64,383
"6","3","OH","DCA","VA","CRW","WV",1313,0,42,249
"4","2","YX","DCA","VA","PNS","FL",549,0,119,816
"7","6","AA","DCA","VA","PHX","AZ",477,0,240,1979
"7","7","DL","DCA","VA","ATL","GA",1175,0,81,547
"7","5","YX","DCA","VA","LGA","NY",1067,0,39,214
"6","2","OH","DCA","VA","CHS","SC",1009,0,71,444
"6","1","AA","DCA","VA","ORD","IL",1155,1,88,612
"7","6","AA","DCA","VA","DFW","TX",819,0,154,1192
"7","6","WN","DCA","VA","FLL","FL",410,0,124,899
"5","1","AA","DCA","VA","LGA","NY",896,0,44,214
"4","6","YX","DCA","VA","RSW","FL",500,0,134,892
"5","7","WN","DCA","VA","BNA","TN",360,0,73,562
"8","3","OH","DCA","VA","TLH","FL",1214,0,95,716
"7","7","AA","DCA","VA","MIA","FL",1033,0,127,919
"5","2","DL","DCA","VA","ATL","GA",356,0,86,547
"8","1","DL","DCA","VA","ATL","GA",417,0,79,547
"7","1","OH","DCA","VA","CHA","TN",1207,0,77,523
"6","6","YX","DCA","VA","LGA","NY",957,0,42,214
"4","4","WN","DCA","VA","MKE","WI",772,0,95,634
"7","5","YX","DCA","VA","ILM","NC",516,1,62,319
"5","5","OH","DCA","VA","CRW","WV",1217,1,41,249
"7","1","YX","DCA","VA","PVD","RI",1075,0,60,356
"6","6","OH","DCA","VA","OKC","OK",1186,1,156,1158
"7","5","MQ","DCA","VA","CVG","KY",604,0,70,411
"7","7","9E","DCA","VA","CVG","KY",993,0,73,411
"6","4","AA","DCA","VA","MCO","FL",718,0,113,759
"5","2","YX","DCA","VA","GRR","MI",595,0,80,524
"7","6","B6","DCA","VA","MCO","FL",998,1,110,759
"8","1","OH","DCA","VA","ORF","VA",614,0,35,142
"8","2","YX","DCA","VA","BTV","VT",918,0,71,437
"8","5","YX","DCA","VA","RSW","FL",829,0,137,892
"7","2","MQ","DCA","VA","PWM","ME",616,0,73,482
"5","7","YX","DCA","VA","TPA","FL",561,0,121,814
"8","1","OH","DCA","VA","ALB","NY",1324,0,63,318
"4","4","YX","DCA","VA","MEM","TN",836,0,119,762
"8","3","OH","DCA","VA","STL","MO",882,1,106,719
"6","7","AA","DCA","VA","MCO","FL",718,0,100,759
"7","7","WN","DCA","VA","MKE","WI",476,0,93,634
"8","6","YX","DCA","VA","ILM","NC",516,0,55,319
"6","3","WN","DCA","VA","TPA","FL",419,0,115,814
"7","7","OH","DCA","VA","STL","MO",836,0,104,719
"7","3","OH","DCA","VA","VPS","FL",591,1,107,789
"7","1","MQ","DCA","VA","CMH","OH",42,1,50,323
"8","4","YX","DCA","VA","ATL","GA",1193,0,77,547
"5","2","AA","DCA","VA","LGA","NY",533,0,42,214
"7","7","YX","DCA","VA","CAE","SC",1177,0,66,408
"7","3","WN","DCA","VA","HOU","TX",364,1,167,1218
"8","4","OH","DCA","VA","ORF","VA",1326,1,32,142
"5","1","DL","DCA","VA","DTW","MI",998,0,66,405
"5","3","OH","DCA","VA","PVD","RI",1282,0,49,356
"6","7","OH","DCA","VA","DAY","OH",1324,0,65,391
"5","6","B6","DCA","VA","MCO","FL",475,0,108,759
"7","6","YX","DCA","VA","DTW","MI",708,0,68,405
"8","6","WN","DCA","VA","MDW","IL",998,1,90,601
"8","2","AA","DCA","VA","JFK","NY",895,0,43,213
"7","4","AA","DCA","VA","MIA","FL",360,0,149,919
"6","1","YX","DCA","VA","BGR","ME",668,1,78,590
"7","5","MQ","DCA","VA","CMH","OH",900,0,55,323
"4","1","YX","DCA","VA","CMH","OH",1215,0,53,323
"4","4","DL","DCA","VA","ATL","GA",878,0,79,547
"6","1","OH","DCA","VA","ILM","NC",829,0,49,319
"6","1","DL","DCA","VA","ATL","GA",726,0,75,547
"8","2","OH","DCA","VA","PHL","PA",383,0,24,119
"7","7","YX","DCA","VA","EYW","FL",503,0,140,1023
"7","1","YX","DCA","VA","LGA","NY",495,1,40,214
"6","2","WN","DCA","VA","MDW","IL",1173,1,92,601
"4","5","AA","DCA","VA","ORD","IL",618,0,115,612
"4","6","B6","DCA","VA","BOS","MA",465,0,69,399
"8","6","DL","DCA","VA","MSP","MN",828,1,135,931
"6","1","B6","DCA","VA","BOS","MA",411,0,66,399
"4","1","MQ","DCA","VA","XNA","AR",1183,0,148,963
"4","4","OH","DCA","VA","VPS","FL",604,1,123,789
"6","6","OH","DCA","VA","CMH","OH",599,0,50,323
"6","3","AA","DCA","VA","LGA","NY",714,0,43,214
"7","7","F9","DCA","VA","DEN","CO",1068,0,197,1476
"6","2","MQ","DCA","VA","MCI","MO",612,0,140,949
"8","7","AA","DCA","VA","CLT","NC",322,0,56,331
"6","5","B6","DCA","VA","PBI","FL",662,0,113,857
"5","2","YX","DCA","VA","EYW","FL",830,0,142,1023
"4","5","OH","DCA","VA","JAN","MS",1181,0,133,860
"5","4","AA","DCA","VA","CLT","NC",398,0,61,331
