month,day,carrier,origin,orstate,dest,deststate,depart,delay,duration,distance
April,Thursday,JetBlue Airways,DCA,VA,MCO,FL,470,0,112,759
April,Thursday,JetBlue Airways,DCA,VA,FLL,FL,1019,0,130,899
April,Thursday,JetBlue Airways,DCA,VA,FLL,FL,415,0,126,899
April,Thursday,JetBlue Airways,DCA,VA,BOS,MA,684,0,65,399
April,Thursday,JetBlue Airways,DCA,VA,MCO,FL,992,0,114,759
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,561,0,62,399
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,1096,0,66,399
April,Friday,JetBlue Airways,DCA,VA,TPA,FL,1066,0,116,814
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,893,0,64,399
April,Friday,JetBlue Airways,DCA,VA,MCO,FL,482,0,112,759
April,Friday,JetBlue Airways,DCA,VA,FLL,FL,984,0,125,899
April,Friday,JetBlue Airways,DCA,VA,SJU,PR,483,0,176,1554
April,Friday,JetBlue Airways,DCA,VA,FLL,FL,409,0,123,899
April,Friday,JetBlue Airways,DCA,VA,RSW,FL,855,0,131,892
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,678,0,64,399
April,Friday,JetBlue Airways,DCA,VA,MCO,FL,1001,0,109,759
April,Saturday,JetBlue Airways,DCA,VA,BOS,MA,1104,0,65,399
April,Saturday,JetBlue Airways,DCA,VA,MCO,FL,473,0,110,759
April,Saturday,JetBlue Airways,DCA,VA,SJU,PR,472,0,179,1554
April,Saturday,JetBlue Airways,DCA,VA,FLL,FL,401,0,132,899
April,Saturday,JetBlue Airways,DCA,VA,RSW,FL,873,0,132,892
April,Saturday,JetBlue Airways,DCA,VA,BOS,MA,682,0,69,399
April,Sunday,JetBlue Airways,DCA,VA,BOS,MA,563,0,66,399
April,Sunday,JetBlue Airways,DCA,VA,TPA,FL,1066,0,114,814
April,Sunday,JetBlue Airways,DCA,VA,FLL,FL,413,0,134,899
April,Sunday,JetBlue Airways,DCA,VA,BOS,MA,684,0,62,399
April,Sunday,JetBlue Airways,DCA,VA,MCO,FL,1000,0,108,759
April,Monday,JetBlue Airways,DCA,VA,BOS,MA,561,0,60,399
April,Monday,JetBlue Airways,DCA,VA,BOS,MA,1102,0,64,399
April,Monday,JetBlue Airways,DCA,VA,TPA,FL,1069,0,107,814
April,Monday,JetBlue Airways,DCA,VA,BOS,MA,895,0,66,399
April,Monday,JetBlue Airways,DCA,VA,MCO,FL,474,0,105,759
April,Monday,JetBlue Airways,DCA,VA,FLL,FL,1017,0,120,899
April,Monday,JetBlue Airways,DCA,VA,SJU,PR,496,0,198,1554
April,Monday,JetBlue Airways,DCA,VA,FLL,FL,407,0,117,899
April,Monday,JetBlue Airways,DCA,VA,RSW,FL,852,0,123,892
April,Monday,JetBlue Airways,DCA,VA,BOS,MA,678,0,63,399
April,Monday,JetBlue Airways,DCA,VA,MCO,FL,1046,0,102,759
April,Tuesday,JetBlue Airways,DCA,VA,BOS,MA,1103,0,62,399
April,Tuesday,JetBlue Airways,DCA,VA,MCO,FL,470,0,103,759
April,Tuesday,JetBlue Airways,DCA,VA,SJU,PR,466,0,181,1554
April,Tuesday,JetBlue Airways,DCA,VA,FLL,FL,418,0,114,899
April,Tuesday,JetBlue Airways,DCA,VA,BOS,MA,681,0,58,399
April,Wednesday,JetBlue Airways,DCA,VA,BOS,MA,1095,0,59,399
April,Wednesday,JetBlue Airways,DCA,VA,MCO,FL,471,0,98,759
April,Wednesday,JetBlue Airways,DCA,VA,FLL,FL,411,0,116,899
April,Wednesday,JetBlue Airways,DCA,VA,BOS,MA,680,0,65,399
April,Thursday,JetBlue Airways,DCA,VA,BOS,MA,556,0,57,399
April,Thursday,JetBlue Airways,DCA,VA,PBI,FL,868,0,116,857
April,Thursday,JetBlue Airways,DCA,VA,BOS,MA,1102,0,54,399
April,Thursday,JetBlue Airways,DCA,VA,TPA,FL,1061,0,113,814
April,Thursday,JetBlue Airways,DCA,VA,BOS,MA,904,0,60,399
April,Thursday,JetBlue Airways,DCA,VA,MCO,FL,474,0,103,759
April,Thursday,JetBlue Airways,DCA,VA,FLL,FL,1025,0,118,899
April,Thursday,JetBlue Airways,DCA,VA,FLL,FL,417,0,123,899
April,Thursday,JetBlue Airways,DCA,VA,RSW,FL,858,0,126,892
April,Thursday,JetBlue Airways,DCA,VA,BOS,MA,679,0,56,399
April,Thursday,JetBlue Airways,DCA,VA,MCO,FL,1003,0,108,759
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,559,0,57,399
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,1095,0,63,399
April,Friday,JetBlue Airways,DCA,VA,TPA,FL,1064,0,121,814
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,893,0,64,399
April,Friday,JetBlue Airways,DCA,VA,MCO,FL,471,0,116,759
April,Friday,JetBlue Airways,DCA,VA,FLL,FL,989,0,130,899
April,Friday,JetBlue Airways,DCA,VA,SJU,PR,478,0,189,1554
April,Friday,JetBlue Airways,DCA,VA,FLL,FL,415,0,128,899
April,Friday,JetBlue Airways,DCA,VA,RSW,FL,852,0,127,892
April,Friday,JetBlue Airways,DCA,VA,BOS,MA,686,0,58,399
April,Friday,JetBlue Airways,DCA,VA,MCO,FL,1005,0,117,759
April,Saturday,SkyWest Airlines,DCA,VA,IAH,TX,503,0,190,1208
April,Saturday,SkyWest Airlines,DCA,VA,MSP,MN,902,0,134,931
April,Saturday,SkyWest Airlines,DCA,VA,MSP,MN,897,0,143,931
April,Saturday,SkyWest Airlines,DCA,VA,IAH,TX,504,0,189,1208
April,Thursday,SkyWest Airlines,DCA,VA,MSP,MN,897,0,124,931
April,Saturday,SkyWest Airlines,DCA,VA,MSP,MN,897,0,127,931
April,Sunday,SkyWest Airlines,DCA,VA,MSP,MN,896,0,123,931
April,Saturday,SkyWest Airlines,DCA,VA,MSP,MN,909,0,146,931
April,Sunday,SkyWest Airlines,DCA,VA,IAH,TX,504,0,196,1208
April,Wednesday,SkyWest Airlines,DCA,VA,IAH,TX,508,0,197,1208
April,Tuesday,SkyWest Airlines,DCA,VA,IAH,TX,502,0,192,1208
April,Friday,Republic Airlines,DCA,VA,BNA,TN,509,0,90,562
April,Saturday,Republic Airlines,DCA,VA,BNA,TN,505,0,86,562
April,Sunday,Republic Airlines,DCA,VA,BNA,TN,507,0,84,562
April,Monday,Republic Airlines,DCA,VA,BNA,TN,503,0,81,562
April,Tuesday,Republic Airlines,DCA,VA,BNA,TN,500,0,82,562
April,Wednesday,Republic Airlines,DCA,VA,BNA,TN,504,0,82,562
April,Thursday,Republic Airlines,DCA,VA,BNA,TN,509,0,90,562
April,Friday,Republic Airlines,DCA,VA,BNA,TN,505,0,88,562
April,Saturday,Republic Airlines,DCA,VA,BNA,TN,504,0,90,562
April,Sunday,Republic Airlines,DCA,VA,BNA,TN,501,0,88,562
April,Monday,Republic Airlines,DCA,VA,BNA,TN,506,0,85,562
April,Tuesday,Republic Airlines,DCA,VA,BNA,TN,502,0,91,562
April,Wednesday,Republic Airlines,DCA,VA,BNA,TN,505,0,95,562
April,Thursday,Republic Airlines,DCA,VA,BNA,TN,506,0,103,562
April,Friday,Republic Airlines,DCA,VA,BNA,TN,505,0,99,562
April,Saturday,Republic Airlines,DCA,VA,BNA,TN,496,0,100,562
April,Sunday,Republic Airlines,DCA,VA,BNA,TN,506,0,99,562
April,Monday,Republic Airlines,DCA,VA,BNA,TN,500,0,90,562
April,Tuesday,Republic Airlines,DCA,VA,BNA,TN,520,0,84,562
April,Wednesday,Republic Airlines,DCA,VA,BNA,TN,510,0,94,562
April,Thursday,Republic Airlines,DCA,VA,BNA,TN,511,0,95,562
April,Friday,Republic Airlines,DCA,VA,BNA,TN,506,0,93,562
April,Saturday,Republic Airlines,DCA,VA,BNA,TN,523,0,93,562
April,Sunday,Republic Airlines,DCA,VA,BNA,TN,502,0,91,562
April,Monday,Republic Airlines,DCA,VA,BNA,TN,508,0,89,562
April,Tuesday,Republic Airlines,DCA,VA,BNA,TN,510,0,85,562
April,Wednesday,Republic Airlines,DCA,VA,BNA,TN,505,0,90,562
April,Thursday,Republic Airlines,DCA,VA,BNA,TN,507,0,90,562
April,Friday,Republic Airlines,DCA,VA,BNA,TN,500,0,102,562
April,Thursday,Republic Airlines,DCA,VA,EYW,FL,547,0,153,1023
April,Thursday,Republic Airlines,DCA,VA,CLT,NC,716,0,68,331
April,Friday,Republic Airlines,DCA,VA,MHT,NH,1288,0,67,406
April,Saturday,Republic Airlines,DCA,VA,MHT,NH,1244,0,63,406
April,Sunday,Republic Airlines,DCA,VA,MHT,NH,1274,0,71,406
April,Monday,Republic Airlines,DCA,VA,MHT,NH,1273,0,67,406
April,Tuesday,Republic Airlines,DCA,VA,MHT,NH,1278,0,70,406
April,Wednesday,Republic Airlines,DCA,VA,MHT,NH,1276,0,68,406
April,Thursday,Republic Airlines,DCA,VA,MHT,NH,1309,0,64,406
April,Friday,Republic Airlines,DCA,VA,MHT,NH,1277,0,63,406
April,Sunday,Republic Airlines,DCA,VA,MHT,NH,1272,0,67,406
April,Monday,Republic Airlines,DCA,VA,MHT,NH,1278,0,66,406
April,Tuesday,Republic Airlines,DCA,VA,MHT,NH,1285,0,69,406
April,Wednesday,Republic Airlines,DCA,VA,MHT,NH,1282,0,62,406
April,Thursday,Republic Airlines,DCA,VA,MHT,NH,1276,0,63,406
April,Friday,Republic Airlines,DCA,VA,MHT,NH,1275,0,68,406
April,Saturday,Republic Airlines,DCA,VA,MHT,NH,1247,0,71,406
April,Sunday,Republic Airlines,DCA,VA,MHT,NH,1278,0,62,406
April,Monday,Republic Airlines,DCA,VA,MHT,NH,1277,0,65,406
April,Tuesday,Republic Airlines,DCA,VA,MHT,NH,1280,0,61,406
April,Wednesday,Republic Airlines,DCA,VA,MHT,NH,1281,0,62,406
April,Thursday,Republic Airlines,DCA,VA,MHT,NH,1280,0,64,406
April,Friday,Republic Airlines,DCA,VA,MHT,NH,1288,0,65,406
April,Saturday,Republic Airlines,DCA,VA,MHT,NH,1246,0,60,406
April,Sunday,Republic Airlines,DCA,VA,MHT,NH,1275,0,63,406
April,Wednesday,Republic Airlines,DCA,VA,MHT,NH,1280,0,61,406
April,Thursday,Republic Airlines,DCA,VA,MHT,NH,1280,0,58,406
April,Friday,Republic Airlines,DCA,VA,MHT,NH,1276,0,64,406
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,576,0,42,213
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,1129,0,40,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,417,0,43,214
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,1068,0,43,213
April,Friday,Republic Airlines,DCA,VA,JFK,NY,579,0,44,213
April,Friday,Republic Airlines,DCA,VA,LGA,NY,1126,0,42,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,420,0,40,214
April,Friday,Republic Airlines,DCA,VA,JFK,NY,1043,0,50,213
April,Saturday,Republic Airlines,DCA,VA,LGA,NY,418,0,45,214
April,Saturday,Republic Airlines,DCA,VA,JFK,NY,1038,0,44,213
April,Sunday,Republic Airlines,DCA,VA,JFK,NY,585,0,43,213
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,1125,0,42,214
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,420,0,45,214
April,Sunday,Republic Airlines,DCA,VA,JFK,NY,1045,0,44,213
April,Monday,Republic Airlines,DCA,VA,JFK,NY,574,0,48,213
April,Monday,Republic Airlines,DCA,VA,LGA,NY,1124,0,39,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,420,0,43,214
April,Monday,Republic Airlines,DCA,VA,JFK,NY,1036,0,47,213
April,Tuesday,Republic Airlines,DCA,VA,JFK,NY,575,0,44,213
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,1122,0,43,214
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,418,0,42,214
April,Tuesday,Republic Airlines,DCA,VA,JFK,NY,1039,0,45,213
April,Wednesday,Republic Airlines,DCA,VA,JFK,NY,571,0,46,213
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,1121,0,44,214
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,418,0,42,214
April,Wednesday,Republic Airlines,DCA,VA,JFK,NY,1037,0,55,213
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,574,0,49,213
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,1121,0,41,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,420,0,44,214
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,1038,0,51,213
April,Friday,Republic Airlines,DCA,VA,JFK,NY,577,0,46,213
April,Friday,Republic Airlines,DCA,VA,LGA,NY,1125,0,42,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,415,0,46,214
April,Friday,Republic Airlines,DCA,VA,JFK,NY,1038,0,49,213
April,Saturday,Republic Airlines,DCA,VA,JFK,NY,572,0,48,213
April,Saturday,Republic Airlines,DCA,VA,LGA,NY,418,0,43,214
April,Saturday,Republic Airlines,DCA,VA,JFK,NY,1039,0,48,213
April,Sunday,Republic Airlines,DCA,VA,JFK,NY,582,0,38,213
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,1130,0,39,214
April,Sunday,Republic Airlines,DCA,VA,JFK,NY,1035,0,41,213
April,Monday,Republic Airlines,DCA,VA,JFK,NY,576,0,46,213
April,Monday,Republic Airlines,DCA,VA,LGA,NY,422,0,36,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,957,0,40,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,1196,0,34,214
April,Tuesday,Republic Airlines,DCA,VA,JFK,NY,578,0,45,213
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,424,0,42,214
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,1174,0,41,214
April,Wednesday,Republic Airlines,DCA,VA,JFK,NY,574,0,41,213
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,421,0,41,214
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,1174,0,41,214
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,578,0,46,213
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,423,0,36,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,939,0,42,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,1174,0,38,214
April,Friday,Republic Airlines,DCA,VA,JFK,NY,581,0,43,213
April,Friday,Republic Airlines,DCA,VA,LGA,NY,425,0,39,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,937,0,46,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,1173,0,39,214
April,Saturday,Republic Airlines,DCA,VA,JFK,NY,575,0,44,213
April,Saturday,Republic Airlines,DCA,VA,LGA,NY,421,0,39,214
April,Saturday,Republic Airlines,DCA,VA,LGA,NY,940,0,39,214
April,Sunday,Republic Airlines,DCA,VA,JFK,NY,576,0,44,213
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,938,0,45,214
April,Monday,Republic Airlines,DCA,VA,JFK,NY,582,0,46,213
April,Monday,Republic Airlines,DCA,VA,LGA,NY,425,0,39,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,939,0,45,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,1176,0,45,214
April,Tuesday,Republic Airlines,DCA,VA,JFK,NY,578,0,45,213
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,1175,0,38,214
April,Wednesday,Republic Airlines,DCA,VA,JFK,NY,575,0,44,213
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,425,0,38,214
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,1175,0,36,214
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,572,0,47,213
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,427,0,56,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,938,0,42,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,1172,0,40,214
April,Friday,Republic Airlines,DCA,VA,JFK,NY,575,0,45,213
April,Friday,Republic Airlines,DCA,VA,LGA,NY,425,0,41,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,938,0,45,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,1189,0,40,214
April,Saturday,Republic Airlines,DCA,VA,JFK,NY,574,0,41,213
April,Saturday,Republic Airlines,DCA,VA,LGA,NY,422,0,41,214
April,Saturday,Republic Airlines,DCA,VA,LGA,NY,939,0,41,214
April,Sunday,Republic Airlines,DCA,VA,JFK,NY,576,0,44,213
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,420,0,41,214
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,943,0,39,214
April,Sunday,Republic Airlines,DCA,VA,LGA,NY,1175,0,37,214
April,Monday,Republic Airlines,DCA,VA,JFK,NY,575,0,44,213
April,Monday,Republic Airlines,DCA,VA,LGA,NY,421,0,41,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,937,0,41,214
April,Monday,Republic Airlines,DCA,VA,LGA,NY,1169,0,39,214
April,Tuesday,Republic Airlines,DCA,VA,JFK,NY,576,0,42,213
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,419,0,38,214
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,1172,0,39,214
April,Wednesday,Republic Airlines,DCA,VA,JFK,NY,572,0,42,213
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,425,0,35,214
April,Wednesday,Republic Airlines,DCA,VA,LGA,NY,1171,0,36,214
April,Thursday,Republic Airlines,DCA,VA,JFK,NY,580,0,47,213
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,427,0,42,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,938,0,40,214
April,Thursday,Republic Airlines,DCA,VA,LGA,NY,1175,0,44,214
April,Friday,Republic Airlines,DCA,VA,JFK,NY,576,0,42,213
April,Friday,Republic Airlines,DCA,VA,LGA,NY,423,0,44,214
April,Friday,Republic Airlines,DCA,VA,LGA,NY,1174,0,43,214
April,Tuesday,Republic Airlines,DCA,VA,LGA,NY,455,0,42,214
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,1023,0,102,612
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,698,0,108,612
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,398,0,101,612
April,Thursday,Republic Airlines,DCA,VA,EWR,NJ,440,0,37,199
April,Thursday,Republic Airlines,DCA,VA,EWR,NJ,923,0,43,199
April,Friday,Republic Airlines,DCA,VA,ORD,IL,1028,0,97,612
April,Friday,Republic Airlines,DCA,VA,ORD,IL,685,0,98,612
April,Friday,Republic Airlines,DCA,VA,ORD,IL,385,0,93,612
April,Friday,Republic Airlines,DCA,VA,EWR,NJ,445,0,37,199
April,Friday,Republic Airlines,DCA,VA,EWR,NJ,925,0,39,199
April,Saturday,Republic Airlines,DCA,VA,ORD,IL,1031,0,98,612
April,Saturday,Republic Airlines,DCA,VA,ORD,IL,683,0,101,612
April,Saturday,Republic Airlines,DCA,VA,ORD,IL,385,0,98,612
April,Saturday,Republic Airlines,DCA,VA,EWR,NJ,433,0,40,199
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,1060,0,97,612
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,1029,0,99,612
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,686,0,103,612
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,400,0,94,612
April,Sunday,Republic Airlines,DCA,VA,EWR,NJ,448,0,45,199
April,Sunday,Republic Airlines,DCA,VA,EWR,NJ,925,0,52,199
April,Monday,Republic Airlines,DCA,VA,ORD,IL,1045,0,94,612
April,Monday,Republic Airlines,DCA,VA,ORD,IL,684,0,96,612
April,Monday,Republic Airlines,DCA,VA,ORD,IL,384,0,96,612
April,Monday,Republic Airlines,DCA,VA,EWR,NJ,441,0,39,199
April,Tuesday,Republic Airlines,DCA,VA,ORD,IL,895,0,95,612
April,Tuesday,Republic Airlines,DCA,VA,ORD,IL,684,0,92,612
April,Tuesday,Republic Airlines,DCA,VA,ORD,IL,387,0,92,612
April,Tuesday,Republic Airlines,DCA,VA,EWR,NJ,442,0,38,199
April,Wednesday,Republic Airlines,DCA,VA,ORD,IL,894,0,86,612
April,Wednesday,Republic Airlines,DCA,VA,ORD,IL,384,0,96,612
April,Wednesday,Republic Airlines,DCA,VA,EWR,NJ,440,0,37,199
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,1023,0,87,612
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,688,0,86,612
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,379,0,92,612
April,Thursday,Republic Airlines,DCA,VA,EWR,NJ,443,0,42,199
April,Thursday,Republic Airlines,DCA,VA,EWR,NJ,921,0,43,199
April,Friday,Republic Airlines,DCA,VA,ORD,IL,1029,0,94,612
April,Friday,Republic Airlines,DCA,VA,ORD,IL,684,0,98,612
April,Friday,Republic Airlines,DCA,VA,ORD,IL,378,0,87,612
April,Friday,Republic Airlines,DCA,VA,EWR,NJ,447,0,44,199
April,Friday,Republic Airlines,DCA,VA,EWR,NJ,925,0,55,199
April,Saturday,Republic Airlines,DCA,VA,ORD,IL,1029,0,91,612
April,Saturday,Republic Airlines,DCA,VA,ORD,IL,683,0,97,612
April,Saturday,Republic Airlines,DCA,VA,ORD,IL,381,0,105,612
April,Saturday,Republic Airlines,DCA,VA,EWR,NJ,427,0,45,199
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,1027,0,91,612
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,685,0,88,612
April,Sunday,Republic Airlines,DCA,VA,ORD,IL,384,0,94,612
April,Sunday,Republic Airlines,DCA,VA,EWR,NJ,444,0,41,199
April,Monday,Republic Airlines,DCA,VA,ORD,IL,1024,0,99,612
April,Monday,Republic Airlines,DCA,VA,ORD,IL,688,0,96,612
April,Monday,Republic Airlines,DCA,VA,ORD,IL,382,0,94,612
April,Monday,Republic Airlines,DCA,VA,EWR,NJ,447,0,37,199
April,Monday,Republic Airlines,DCA,VA,EWR,NJ,922,0,43,199
April,Tuesday,Republic Airlines,DCA,VA,ORD,IL,895,0,99,612
April,Tuesday,Republic Airlines,DCA,VA,ORD,IL,680,0,94,612
April,Tuesday,Republic Airlines,DCA,VA,ORD,IL,385,0,97,612
April,Tuesday,Republic Airlines,DCA,VA,EWR,NJ,439,0,37,199
April,Wednesday,Republic Airlines,DCA,VA,ORD,IL,894,0,108,612
April,Wednesday,Republic Airlines,DCA,VA,ORD,IL,687,0,108,612
April,Wednesday,Republic Airlines,DCA,VA,ORD,IL,384,0,106,612
April,Wednesday,Republic Airlines,DCA,VA,EWR,NJ,447,0,43,199
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,1028,0,101,612
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,683,0,99,612
April,Thursday,Republic Airlines,DCA,VA,ORD,IL,385,0,101,612
April,Thursday,Republic Airlines,DCA,VA,EWR,NJ,440,0,42,199
April,Thursday,Republic Airlines,DCA,VA,EWR,NJ,923,0,43,199
April,Friday,Republic Airlines,DCA,VA,ORD,IL,1029,0,104,612
April,Friday,Republic Airlines,DCA,VA,ORD,IL,685,0,110,612
April,Friday,Republic Airlines,DCA,VA,ORD,IL,382,0,103,612
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,452,0,198,1476
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,1057,0,204,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,1051,0,198,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,413,0,203,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,416,0,198,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,1053,0,204,1476
April,Sunday,Frontier Airlines,DCA,VA,DEN,CO,419,0,207,1476
April,Sunday,Frontier Airlines,DCA,VA,DEN,CO,1055,0,204,1476
April,Monday,Frontier Airlines,DCA,VA,DEN,CO,412,0,202,1476
April,Monday,Frontier Airlines,DCA,VA,DEN,CO,1053,0,201,1476
April,Tuesday,Frontier Airlines,DCA,VA,DEN,CO,410,0,202,1476
April,Tuesday,Frontier Airlines,DCA,VA,DEN,CO,1054,0,208,1476
April,Wednesday,Frontier Airlines,DCA,VA,DEN,CO,413,0,200,1476
April,Wednesday,Frontier Airlines,DCA,VA,DEN,CO,1092,0,198,1476
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,414,0,191,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,421,0,196,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,413,0,198,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,1054,0,193,1476
April,Sunday,Frontier Airlines,DCA,VA,DEN,CO,413,0,197,1476
April,Sunday,Frontier Airlines,DCA,VA,DEN,CO,1050,0,204,1476
April,Monday,Frontier Airlines,DCA,VA,DEN,CO,417,0,215,1476
April,Monday,Frontier Airlines,DCA,VA,DEN,CO,1049,0,215,1476
April,Tuesday,Frontier Airlines,DCA,VA,DEN,CO,418,0,215,1476
April,Tuesday,Frontier Airlines,DCA,VA,DEN,CO,1049,0,210,1476
April,Wednesday,Frontier Airlines,DCA,VA,DEN,CO,415,0,231,1476
April,Wednesday,Frontier Airlines,DCA,VA,DEN,CO,1044,0,214,1476
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,415,0,215,1476
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,1048,0,215,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,416,0,217,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,1055,0,210,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,1052,0,200,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,416,0,207,1476
April,Sunday,Frontier Airlines,DCA,VA,DEN,CO,1050,0,216,1476
April,Sunday,Frontier Airlines,DCA,VA,DEN,CO,418,0,203,1476
April,Tuesday,Frontier Airlines,DCA,VA,DEN,CO,418,0,210,1476
April,Tuesday,Frontier Airlines,DCA,VA,DEN,CO,1049,0,207,1476
April,Wednesday,Frontier Airlines,DCA,VA,DEN,CO,1052,0,210,1476
April,Wednesday,Frontier Airlines,DCA,VA,DEN,CO,411,0,215,1476
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,415,0,218,1476
April,Thursday,Frontier Airlines,DCA,VA,DEN,CO,1048,0,215,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,1049,0,209,1476
April,Friday,Frontier Airlines,DCA,VA,DEN,CO,411,0,217,1476
April,Saturday,Frontier Airlines,DCA,VA,DEN,CO,420,0,220,1476
April,Thursday,Envoy Air,DCA,VA,SAV,GA,595,0,88,519
April,Friday,Envoy Air,DCA,VA,LIT,AR,1215,0,118,888
April,Saturday,Envoy Air,DCA,VA,LIT,AR,1223,0,121,888
April,Sunday,Envoy Air,DCA,VA,LIT,AR,1218,0,124,888
April,Monday,Envoy Air,DCA,VA,LIT,AR,1213,0,126,888
April,Tuesday,Envoy Air,DCA,VA,LIT,AR,1215,0,120,888
April,Wednesday,Envoy Air,DCA,VA,LIT,AR,1227,0,128,888
April,Thursday,Envoy Air,DCA,VA,LIT,AR,1220,0,137,888
April,Friday,Envoy Air,DCA,VA,LIT,AR,1220,0,135,888
April,Saturday,Envoy Air,DCA,VA,LIT,AR,1218,0,128,888
April,Sunday,Envoy Air,DCA,VA,LIT,AR,1233,0,124,888
April,Monday,Envoy Air,DCA,VA,LIT,AR,1215,0,133,888
April,Wednesday,Envoy Air,DCA,VA,LIT,AR,1213,0,137,888
April,Thursday,Envoy Air,DCA,VA,LIT,AR,1216,0,137,888
